text,text_processed,cyberbullying_type,severity_level,original_cyberbullying_type,original_severity_level,source_dataset,source_file,original_row_id,actual_label,predicted_label,is_correct,confidence_score,char_count,word_count
klo aku disana uda ku ambil hpnya terus kujual bodo amat biar kapok sekalian lama2 ngeselin jg ga hati-hati bgt km john\xf0\x9f\x98\xad',klo aku disana uda ku ambil hpnya terus kujual bodo amat biar kapok sekalian lama2 ngeselin jg ga hati hati bgt km john xf0 x9f x98 xad,insult,,insult,,data,data.csv,8693,insult,normal,False,-0.16530012625937945,136,22
"yg beda paham harus di kuliti/Tangkap, itu si cina",yg beda paham harus di kuliti tangkap itu si cina,hate_speech,,hate_speech,,data,data.csv,3557,hate_speech,harassment,False,0.12808012746711184,50,9
Pembunuhan dan pembantaian yang kesekian kalinya. Rumah sakit Al-Shifa di Gaza di bom oleh pesawat tempur zionis terrorist ngisrael. #IsraelisaGenocidalState #IsraelTerorrist #IsraelTerroristsOrganisation,pembunuhan dan pembantaian yang kesekian kalinya rumah sakit al shifa di gaza di bom oleh pesawat tempur zionis terrorist ngisrael,normal,,"['0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,1971,normal,harassment,False,0.4289032727488157,204,22
"piloka 0 மTர LOVE FAMILY LOVE AVE PULUHAN ORANG DI PRABUMULIH IDAP /AIDS, 58% ADALAH GAY",piloka 0 மtர love family love ave puluhan orang di prabumulih idap aids 58 adalah gay,harassment,,"['0', '0', '1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,4496,harassment,normal,False,7.198608409725304e-05,88,16
Ahok versi Pakpahan .. Trims kepada semua pihak yg udah ciduk bajingan ini URL,ahok versi pakpahan trims kepada semua pihak yg udah ciduk bajingan ini url,insult,,insult,,data,data.csv,3115,insult,hate_speech,False,1.4266522228805503,78,14
"METR HD  বে SERANGAN ISRAEL TEWASKAN 4.651 WARGA PALESTINA, TERMASUK HAMPIR 2.000 ANAK-ANAK SUMBER: APTN Pasukan Pertahanan Israel (IDF) sejauh ini telah membunuh setidaknya 4.651 warga Palestina dan melukai lebih dari 14.245 lainnya sebagai pembalasan atas serangan kilat kelompok pejuang Hamas yang menewaskan sekitar 1.400 warga Israel pada (7/10) lalu.
 
Kementerian Kesehatan Palestina di Gaza mengatakan dalam sebuah pernyataan bahwa total korban tewas sejauh ini termasuk 1.871 anak-anak, 1.023 wanita dan 187 orang lanjut usia.

#IDF #Perang #Gaza #Hamas #Palestine #Israel #Korban",metr hd ব serangan israel tewaskan 4 651 warga palestina termasuk hampir 2 000 anak anak sumber aptn pasukan pertahanan israel idf sejauh ini telah membunuh setidaknya 4 651 warga palestina dan melukai lebih dari 14 245 lainnya sebagai pembalasan atas serangan kilat kelompok pejuang hamas yang menewaskan sekitar 1 400 warga israel pada 7 10 lalu kementerian kesehatan palestina di gaza mengatakan dalam sebuah pernyataan bahwa total korban tewas sejauh ini termasuk 1 871 anak anak 1 023 wanita dan 187 orang lanjut usia,harassment,,"['1', '1', '0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,2698,harassment,normal,False,0.6221761601037346,589,82
@OrangPerantauan @fotodakwah Joget dan konser riyadh hrs nyalahin siapa?... Syiah sibuk melawan yahudi... #salafipalsu sibuk joget dan konser... Bagaimana perangi syiah...mrk sibuk dgn perkara joget & konser...,USER_MENTION USER_MENTION joget dan konser riyadh hrs nyalahin siapa syiah sibuk melawan yahudi sibuk joget dan konser bagaimana perangi syiah mrk sibuk dgn perkara joget konser,harassment,,"['1', '1', '1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,24815,harassment,normal,False,0.14606840361448034,210,27
kkyutez orgil cogil stress sinting,kkyutez orgil cogil stress sinting,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,14994,normal,harassment,False,0.4192820145384387,34,5
github telah besar untuk itu mencintai mereka,github telah besar untuk itu mencintai mereka,harassment,,other_cyberbullying,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,1948,harassment,normal,False,-0.3469055174887993,45,7
"Pak USER tolonglah. Ajak buzzer"" bapak untuk jadi lebih pinter. Bukan anggar jago menghina orang"" yg ngga suka. Pake lapor"" polisi. Duh!",pak user tolonglah ajak buzzer bapak untuk jadi lebih pinter bukan anggar jago menghina orang yg ngga suka pake lapor polisi duh,hate_speech,,hate_speech,,data,data.csv,1175,hate_speech,insult,False,-0.5009419937179751,136,22
"ODGJ (orang dalam genetik jawa) gak kenal karma, tapiiii titenonoooo",odgj orang dalam genetik jawa gak kenal karma tapiiii titenonoooo,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,13520,normal,harassment,False,0.5688823566977165,68,10
USER Selamat buat Pak USER dan seluruh pihak\xc2\xb2 yg tlh bekerja untuk merebut tambang emas di Papua dari cengkeraman asing. Bravo! \xf0\x9f\x98\x81\xf0\x9f\x98\x81',user selamat buat pak user dan seluruh pihak xc2 xb2 yg tlh bekerja untuk merebut tambang emas di papua dari cengkeraman asing bravo xf0 x9f x98 x81 xf0 x9f x98 x81,normal,,normal,,data,data.csv,8795,normal,hate_speech,False,0.1069799423258797,168,22
USER Eek dulu gih',user eek dulu gih,normal,,normal,,data,data.csv,8998,normal,hate_speech,False,0.25500045368795243,18,4
"Yg terjadi hr ini kpd zionis israel adl akibat perbuatan mrk sendiri yg tlah menindas palestina berpuluh2 tahun,",yg terjadi hr ini kpd zionis israel adl akibat perbuatan mrk sendiri yg tlah menindas palestina berpuluh2 tahun,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,16511,normal,harassment,False,1.1864963478026822,112,18
Orang yg gila hormat karna paling tua enaknya diapain yaa?,orang yg gila hormat karna paling tua enaknya diapain yaa,harassment,,"['0', '0', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,13398,harassment,normal,False,0.6156160351933886,58,10
"Kerja.. Ada anak kecil.. Gue senyumin.. Seketika anaknya nangis , bilang ke papahnya ""pah, cici itu kaya vampir.. Ada taringnya""\n\nBangsad:))\nMakasih loh deee:))\nGue sedot juga tuh ubun ubun:))'",kerja ada anak kecil gue senyumin seketika anaknya nangis bilang ke papahnya pah cici itu kaya vampir ada taringnya n nbangsad nmakasih loh deee ngue sedot juga tuh ubun ubun,hate_speech,,hate_speech,,data,data.csv,6343,hate_speech,normal,False,0.2771712070452873,197,27
jangan bercinta kebenaran dan kemanusiaan menunjukkan fakta ground fvel korona jihad oleh teroris jahil jamati adalah di puncak bcoz jahil jamati ini atankwaadi mereka membunuh hidup yang tidak bersalah spiting spreading di depan perawat urinading,jangan bercinta kebenaran dan kemanusiaan menunjukkan fakta ground fvel korona jihad oleh teroris jahil jamati adalah di puncak bcoz jahil jamati ini atankwaadi mereka membunuh hidup yang tidak bersalah spiting spreading di depan perawat urinading,hate_speech,,religion,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,2157,hate_speech,normal,False,-0.128754746766659,247,35
! tapi kalau tidak malu ya lanjutin aja jadi kontributor 🍻,tapi kalau tidak malu ya lanjutin aja jadi kontributor,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,8834,normal,hate_speech,False,-0.09827766785876568,58,11
"\xf0\x9f\x91\xa9: *memandangi freezer yang kosong*\n\xf0\x9f\x91\xa7: *sambil lewat*\nPapa kamu along with your gantengs ate all the ice-cream last night.\n\xf0\x9f\x91\xa9: Oh dear Lord \xf0\x9f\x99\x88\xf0\x9f\x99\x88\n*mbatin* .. ampun pak Steven entah kenapa sekarang bahasa ne anak-anak tambah kacrut pun\n\n(! ^ , ^ )'",xf0 x9f x91 xa9 memandangi freezer yang kosong n xf0 x9f x91 xa7 sambil lewat npapa kamu along with your gantengs ate all the ice cream last night n xf0 x9f x91 xa9 oh dear lord xf0 x9f x99 x88 xf0 x9f x99 x88 n mbatin ampun pak steven entah kenapa sekarang bahasa ne anak anak tambah kacrut pun n n,insult,,insult,,data,data.csv,7382,insult,normal,False,0.18523939544941775,324,39
"PROYEK cina kebanggaan Jokowi dana bengkak yang bayar hutang rakyat mulai dari awal sudah kecelakaan, dan sekarang rusak melulu 😝",proyek cina kebanggaan jokowi dana bengkak yang bayar hutang rakyat mulai dari awal sudah kecelakaan dan sekarang rusak melulu,harassment,,"['1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,6271,harassment,hate_speech,False,0.3712120460779389,129,20
USER ya bro..sudah dicek oleh DMI penilaiannya hanya dari khotbah jumat plus daftar muballighnya.\n\njadi sudah ada tendensi overjudgement duluan.\n\nbiasalah rejim jolim\xf0\x9f\x98\x90',user ya bro sudah dicek oleh dmi penilaiannya hanya dari khotbah jumat plus daftar muballighnya n njadi sudah ada tendensi overjudgement duluan n nbiasalah rejim jolim xf0 x9f x98 x90,normal,,normal,,data,data.csv,7671,normal,insult,False,-0.24718462554003395,187,21
.; Ekonomi : hancur; Subsidi : dicabut; BBM : mahal; Listrik : naik tdk karuan; Sembako : tak terjangkau rakyat; Politik : kisruh terus; Agama : dinistakan terus; Kebijakan : tdk pro rakyat; HAM : terbengkalai; Leadership : LEMAH; ; Dua periode?,ekonomi hancur subsidi dicabut bbm mahal listrik naik tdk karuan sembako tak terjangkau rakyat politik kisruh terus agama dinistakan terus kebijakan tdk pro rakyat ham terbengkalai leadership lemah dua periode,hate_speech,,hate_speech,,data,data.csv,657,hate_speech,normal,False,0.10660258523621274,245,42
"Gini yaaaa.. perilaku oranglain ke lu itu sbnrnya tergantung gimana cara lu memperlakukan mereka. Give respect get respect lebih tepatnya. Jangan lu berlaku ke mereka seenaknya, terus lu maunya diperlakukan kaya ratu Sinting namanya",gini yaaaa perilaku oranglain ke lu itu sbnrnya tergantung gimana cara lu memperlakukan mereka give respect get respect lebih tepatnya jangan lu berlaku ke mereka seenaknya terus lu maunya diperlakukan kaya ratu sinting namanya,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,21713,normal,hate_speech,False,0.48532045892186715,232,34
"Fb tai anjing lah,'",fb tai anjing lah,insult,,insult,,data,data.csv,3239,insult,hate_speech,False,-0.004014771682311791,19,4
"Kenapa setelah mau lengser baru ngomong seperti ini , seharusnya 2014 atau 2019 lalu , ini namanya cuci tangan , wong penjajahnya semua pasti sudah bapak kenal , terutama Kelompok Taipan etnis Cina 9 Naga, inilah penjajah , perampas tanah warga Pribumi NKRI selama ini.",kenapa setelah mau lengser baru ngomong seperti ini seharusnya 2014 atau 2019 lalu ini namanya cuci tangan wong penjajahnya semua pasti sudah bapak kenal terutama kelompok taipan etnis cina 9 naga inilah penjajah perampas tanah warga pribumi nkri selama ini,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,23152,normal,hate_speech,False,0.8609746832229648,269,45
imejin gue sm jebi udh modar ketabrak meteor',imejin gue sm jebi udh modar ketabrak meteor,normal,,normal,,data,data.csv,6531,normal,insult,False,0.40168732921970784,45,8
Imam mahdi kalau mau turun gpp turun aja plis sedih bgt udh sebulan lebih ga ada habisnya Israel tantrum anjim,imam mahdi kalau mau turun gpp turun aja plis sedih bgt udh sebulan lebih ga ada habisnya israel tantrum anjim,harassment,,['1'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,10339,harassment,normal,False,0.45978348698033467,110,20
Prabowo kembali memperlihatkan sosoknya sebagai calon pemimpin yang diktaktor tag Marshanda Abu Janda PARK JIMIN Gibran bambam Israel woozi Dalem Sayang gdragon BONA BONA ON TMA CONGRATULATIONS JUNGKOOK iPhone 8 #stockmarkets #JIMINxDIOR,prabowo kembali memperlihatkan sosoknya sebagai calon pemimpin yang diktaktor tag marshanda abu janda park jimin gibran bambam israel woozi dalem sayang gdragon bona bona on tma congratulations jungkook iphone 8,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,14823,normal,harassment,False,0.5495873159415926,237,32
najis gendut bgt anjiiiir ko bs si,najis gendut bgt anjiiiir ko bs si,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,14667,normal,harassment,False,-0.04233011259427033,34,7
Siapa yg pengen di sodok memeknya? Chat yuk di WA: 089638309670 BBM:ANDIBLZ #sange #horny #jomblo #tante #janda #cewek #chatsex #kontol #sex',siapa yg pengen di sodok memeknya chat yuk di wa 089638309670 bbm andiblz,insult,,insult,,data,data.csv,8864,insult,normal,False,0.45089940052067884,141,21
"Nyali Tentara"" mulai menciut Akan kan keruntuhan Zionis Isral terjadi,.. Mari kita Doa kan mudah mudahan ini terjadi,.. Amiin #FreePalestineNow #Gaza_Geniocide",nyali tentara mulai menciut akan kan keruntuhan zionis isral terjadi mari kita doa kan mudah mudahan ini terjadi amiin,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,17057,normal,harassment,False,0.08156065571044657,159,21
konfrontasi yang terjadi dengan pasukan Zionis israel di kamp Al-Amari di Ramallah,konfrontasi yang terjadi dengan pasukan zionis israel di kamp al amari di ramallah,normal,,['0'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,12872,normal,harassment,False,0.3209060683674866,82,12
"Pendudukan israel melakukan pembantaian terhadap pengungsi anak anak dan perempuan , di sekolah Al Fakhoura Gaza utara 😔 sebarkan jgn berhnti di  dunia tau biadapnya zionis israel laknatullah alaihi..",pendudukan israel melakukan pembantaian terhadap pengungsi anak anak dan perempuan di sekolah al fakhoura gaza utara sebarkan jgn berhnti di dunia tau biadapnya zionis israel laknatullah alaihi,normal,,"['0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,5241,normal,harassment,False,0.25803930971607747,200,29
"kita simak perang sodara, anda dukung siapa? salah satu leluhur arab palestina itu yahudi (@aesculapiusw) atau orang2 yg gak terima leluhur arab palestina itu yahudi? (@iamjackthe n @esmambooo26",kita simak perang sodara anda dukung siapa salah satu leluhur arab palestina itu yahudi USER_MENTION atau orang2 yg gak terima leluhur arab palestina itu yahudi USER_MENTION n USER_MENTION,harassment,,"['1', '1', '1']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,10937,harassment,normal,False,0.3907409112592577,194,28
anda tidak mainmain dengan gpl,anda tidak mainmain dengan gpl,harassment,,other_cyberbullying,,cyberbullying_cleaned_indo,cyberbullying_cleaned_indo.csv,1993,harassment,hate_speech,False,0.09686230011156427,30,5
"Untuk kelima kalinya, penjajah meminta keluarga Palestina meninggalkan rumah mereka dan menuju Gaza selatan. Ketika keluarga2 Palestina turun ke jalan dan menuju ke Gaza selatan, hanya beberapa menit berlalu dan pendudukan mengkhianati mereka, dan pesawat Israel menyerang warga",untuk kelima kalinya penjajah meminta keluarga palestina meninggalkan rumah mereka dan menuju gaza selatan ketika keluarga2 palestina turun ke jalan dan menuju ke gaza selatan hanya beberapa menit berlalu dan pendudukan mengkhianati mereka dan pesawat israel menyerang warga,harassment,,"['0', '1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,18334,harassment,normal,False,1.0310193513840198,278,38
FT UGM sebut larangan LGBT dipicu mahasiswa pakaian perempuan pakai toilet perempuan.,ft ugm sebut larangan lgbt dipicu mahasiswa pakaian perempuan pakai toilet perempuan,harassment,,['1'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,24787,harassment,normal,False,0.371774024636647,85,12
"Lagi masak mie nyemek, eh suami nyletuk ""ini produk israel bukan?"" 😩😩😩😩",lagi masak mie nyemek eh suami nyletuk ini produk israel bukan,harassment,,['1'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,21342,harassment,normal,False,0.6133272027262142,71,12
JOKOWI TIDAK SETUJU PRABOWO GANTI GIBRAN SEBAGAI CAWAPRES,jokowi tidak setuju prabowo ganti gibran sebagai cawapres,normal,,"['0', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,6061,normal,harassment,False,0.2878121887780901,57,8
"Klrga kerajaan Inggris keliatannya aja santun, humanis, dll. Pdhl mreka pendukung setia Israel secara utuh. Ga usahlah klen tonton Liga Premier itu. Campakkan ajalah itu! 🤣🤣🤣",klrga kerajaan inggris keliatannya aja santun humanis dll pdhl mreka pendukung setia israel secara utuh ga usahlah klen tonton liga premier itu campakkan ajalah itu,harassment,,['1'],,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,21274,harassment,normal,False,0.6274216025914836,174,26
Jet tempur penjajah zionis Nazi-Israel secara intensif menyerang sekitar Rumah Sakit Al-Quds di Gaza. #GazaGenocide,jet tempur penjajah zionis nazi israel secara intensif menyerang sekitar rumah sakit al quds di gaza,harassment,,"['0', '1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,18546,harassment,normal,False,0.3635835854870287,115,15
"ABU JANDA SDG MELAKUKAN DOA DI TEMBOK RATAPAN, TEMPAT KAUM YUDAISME MELAKUKAN DOA-DOA. MEMANGNYA ABU JANDA KETURUNAN YAHUDI YG ADA DI INDONESIA.?",abu janda sdg melakukan doa di tembok ratapan tempat kaum yudaisme melakukan doa doa memangnya abu janda keturunan yahudi yg ada di indonesia,harassment,,"['0', '1', '0']",,indotoxic2024_annotated_data_v2_final,indotoxic2024_annotated_data_v2_final.csv,17350,harassment,normal,False,0.6367989257414399,145,22
