text,true_label,pred_naive_bayes,pred_logistic_regression,pred_svm
jelang konser coldplay kawasan sugbk jakarta rabu arus lintas kawasan jalan gerbang pemuda macet parah pasal aksi demo jalan arah area gedung dpr ri jalan massa aksi kawasan sugbk dpr doa penonon konser coldplay lgbt arus lintas arah jalan asia afrika alami macet ular arah jalan pintu senayan jalan gerbang pemuda arus lintas alami stuck arah jalan asia afrika jalan gatot subroto pasal massa aksi geranati lgbt arah jalan gatot subroto henti pintu sugbk panitia tuk konser lgbt moga nonton lgbt bawa bendera pelangi wakil massa temu berita tarik,hate_speech,normal,hate_speech,normal
gila otak w pen meledug,harassment,normal,normal,normal
virus tingkat dewa pake antivirus ngga tau sarap abis,insult,normal,hate_speech,normal
lelucon konteks tertawa orang gay ketidaknyamanan mark cakap,harassment,normal,normal,normal
tawar b prabowo coba klo subut hoax x,normal,normal,hate_speech,hate_speech
mahfud md pimpin menteri mundur muak jokowi,insult,normal,hate_speech,hate_speech
bibit lgbt tumbuh sma url,normal,normal,hate_speech,hate_speech
mas fahri mas fahri anak mas fahriii saat ungsi rohingya masuk air aceh aman batas laut jebol prabowo diam mas fahrii suka halu mas fahrii sorry yeee sorry yeee,hate_speech,normal,normal,normal
orang digombalin ketawa becandain ngelawan hehe maap gatau ngomong rada gila cyin wkwkwk stress shayyy,insult,insult,insult,normal
israel bangsat fuck youuuu,insult,hate_speech,hate_speech,hate_speech
gr kemarin si banci eta trh wkwkwk,insult,normal,harassment,harassment
ragu rak nyc bawa adil x laku diskriminatif sewa apt amerika afrika agen sewa perintah tempat c warna aplikasi,hate_speech,normal,normal,normal
aktivis hasil tumbang rezim orba krna kkn n naktivis zaman now tuju bubar pks n nnumpang aktivis reformis atw susup mental komunis,normal,hate_speech,normal,hate_speech
ayo dukung jokowi puan,normal,normal,hate_speech,hate_speech
israel tawar inkubator nyawa bayi rs gaza ancam,insult,normal,normal,normal
gua smpe episode ngakak mulu ka xf x f x x tpi film idiot ka,normal,hate_speech,normal,insult
demo ttg rohingyang seluruh negara dtuduh mw tumbang jkw emg warga rusia kenal jokowi yah,hate_speech,normal,normal,normal
orang dukung israel jajah belanda dukung belanda orang israel dukung palestina coba liat palestina dukung israel salah,hate_speech,normal,normal,normal
loser wkwkwkw gin gua bener suka pacar gua dapet ginian suka ngomong langsung gausah cupu gitu anjg,hate_speech,insult,insult,normal
pelangi indah hadiah orang buta warna pelangi indah hadiah orang buta warna,insult,normal,normal,normal
bela israel kt bloon,normal,hate_speech,normal,hate_speech
jongos antek aseng asing jual akidah harga negara nafsu duniawi,hate_speech,hate_speech,normal,normal
kepung kantor jakarta,hate_speech,normal,normal,normal
ngiklanin promo cashback appnya n guna kode hasil cashback masuk n bilang salah sistem promo n nbodo woy salah sistem urus cashback janji oleh url,insult,normal,normal,normal
slah alas knp sya prsiden spy malu in bangsa iniiii xe x xa,insult,normal,normal,normal
woey maho,insult,harassment,harassment,harassment
fakta nyata iblis an zionis israel dlm bbrp pekan teriak normalisasi iblis israel klean liat normalisasi,hate_speech,normal,normal,normal
norwegia negara buruk abai keras ganggu taman kanakkanak sekolahsekolah,harassment,harassment,normal,normal
orang bodoh tolol o on goblok bego pilih anies b habis orang pribumi,insult,hate_speech,insult,hate_speech
cawapres cacat hukum,hate_speech,normal,normal,normal
zionis pesek ko demo anak yaaa si monyet israel laknatullah alaih bantai anak anak palestina,insult,hate_speech,hate_speech,hate_speech
pergi,insult,normal,normal,normal
syiah pa,insult,normal,normal,normal
the guran yahuditdak punahak orang orang yahudi hidup milik hak apa negeri palestina bumi allah hak apa muka bumi orang orang orang kafir jenis mana punya hak tinggal muka bumi ucap as syaikh muhammad bin shalih al utsaimin rahimahullah tafsir surah an nur ha l thalabulilmi follow bumi allah orang orang y h hidup milik hak apa negeri palestina bumi allah hak apa muka bumi orang orang kafir jenis mana hak tinggal muka bumi allah ucap as syaikh muhammad bin shalih al utsaimin rahimahullah tafsir surah an nur allah subhanahu wa ta ala firman                                           orang orang kafir senang senang dunia makan makan binatang dunia sedih kecewa khawatir gelisah dalam orang kafir surga pindah dunia azab neraka wal iyadzubillah apa kondisi dunia surga banding sengsara azab neraka akhirat kelak,threat,hate_speech,normal,normal
info bekası foto tribun infobekasi pemkot bekas buka peluang investor cina olah sampah investasi rp t infobekasipage media informasi warga bekas pemkot bekas tetap menang usaha patungan konsursium cina olah sampah tpa sumurbatu bantargebang nilai investasi nila rp triliun tahap tunggu tetap menang pj wali kota bekas kepala ada barang jasa kota bekas bilang nauli harahap kamis oktober bilang usaha patungan investasi nila rp triliun bangun iinfrastuktur olah sampah ada lahan lokasi kabar lurah ciketing udik tawar nilai tipping fee nila rp ribu ton pemkot bekas bayar ton sampah rp ribu model olah bakar alat bilang usaha menang milik alam indonesia negeri milik alam dasar dokumen editor adi t,insult,normal,normal,normal
grombolan kadal jidat gosong mmg bgtu suka ribut klo grombolanya salah pura budek dasar grombolan cingkrang url,threat,hate_speech,hate_speech,hate_speech
mengnormalisasi gay bisex btw salah hindar dg positif sibuk mu,hate_speech,normal,hate_speech,normal
imigran rohingnyook masyarakat kesal bab sembarang,hate_speech,normal,normal,normal
jcaa fuck you gays can unitg queer muse museyent en not betashpmestenad beinshomesteal youthe  instagram uu anti lgbtq berat dunia aksi uganda tangkap orang jahat homos ksualitas parah ancam hukum mati orang pria uganda usia hadap dakwa dasar undang undang anti lgbtq pria kaos pria dewasa usia disable pria kaos anak lelaki usia pria dakwa homos ksualitas parah jahat hukum mati uganda tanda tangkap dasar undang undang source people s world suka konten follow konten motivasi tarik,hate_speech,normal,normal,normal
acara setya novanto ngotot panggil klien izin presiden,normal,hate_speech,hate_speech,hate_speech
jgn si idiot jumawa menang kemaren,threat,hate_speech,hate_speech,hate_speech
nista agama pake assalamualaikum kasihan umat muslim hat xe x xa,normal,hate_speech,hate_speech,hate_speech
olahraga victoria secret sayap mkr,harassment,normal,normal,normal
and fakta indo cols sejarah odgj surabaya nyoblos tps siap liponsos ahhh bener negri baik hoax yah,threat,normal,normal,normal
gila ujannya,harassment,normal,normal,normal
oh iya bener n nbaru katain burik nggak,insult,insult,normal,normal
mbah fatwa ngomong asu ndak papa ikut nama orang okesip asu,insult,hate_speech,hate_speech,hate_speech
sedih sampel bbq sarap tim kepala mkr tvweekmag,normal,normal,normal,insult
israel bilang teroris benar,threat,normal,normal,normal
huhuhuhu kim bum plot twist bangettt sumpah relain monyet beneran biar monyet move on eh tau ama jan monyet gaberani deketin karna,hate_speech,normal,normal,normal
betapa takut jokowi dg dosa rezim kuasa bangsa negara lengser mumpung sempat bangun benteng lindung lengser khianat dg pdip megawati nilai pdip megawati lepas tangan cuci tangan dosa jokowi rezim lengser kira ganjar pdip tumbang kali jokowi dapat prabowo capres kuat dukung koalisi gendut anies baswedan masuk hitung lembaga survey jokowi akrab dukung penuh prabowo kadang nyenyak tidur bangun lindung gubah kokoh selamat mimpi tuan jokowi moga kpu teguh terap batas minimal usia capres cawapres salam ubah rawan amin,insult,normal,normal,normal
temen w lesbi sampe troma jugaaih xari temen cewek tampang laki lesbi ,normal,insult,insult,insult
temen tepat budak antek,insult,hate_speech,hate_speech,hate_speech
idn times world news pm israel tolak gencat senjata gaza korban tewas gaza capai orang baca berita terupdate politik entertainment idn download appstore google play perdana menteri israel benjamin netanyahu gencat senjata jalur gaza ribu orang tewas akibat serang tubi tubi israel gaza gencat senjata serah hamas tewas orang israel sandera labih warga netanyahu kutip channel news asia selasa gencat senjata israel juang menang tempur netanyahu artikel idn times baca idn app lho download google play app store temu info baru video korea community hype idn idn,threat,normal,normal,normal
nambah nyewa pecun,insult,insult,harassment,harassment
sama skala industri geng perkosa anakanak muslim usia ekspos propaganda isis how pilih cabut kewarganegaraannya gabung gagal islam state,hate_speech,normal,normal,normal
gin dah jelasin n nkan kasih dare ganti ava pict banci gt dah ts banci elah,insult,insult,harassment,harassment
sipit sipit ntar bantet kayak seungmin,hate_speech,normal,normal,normal
anwar usman main kucing kucing etika buta bosss,insult,normal,normal,normal
inggris kirim kapal pesawat intai marinir dukung israel,insult,normal,normal,normal
kosakata orang pro zionis kek ngga hamas october held hostage,insult,normal,normal,normal
pratama arhan selebrasi emut jempol main rambut indonesia bantai china taipei skor viral jagat tanah air selebrasi duga sang istri azizah salsha zize kode cinta,sexually_explicit,normal,normal,normal
akun unhcr perintah ri sedia rumah ktp makan rakyat rohingya,threat,normal,normal,normal
dasar hukum,normal,normal,hate_speech,hate_speech
eric cantona bela hak asasi manusia palestina pro hamas free palestine anti semit hilang orang yahudi free palestine bebas warga palestina duduk israel rampas hak asasi manusia free palestine henti urung juta warga palestina penjara buka besar dunia tengah anak anak free palestine apartheid laku perintah israel free palestine rakyat palestina kendali infrastruktur dasar negara mahkota tinggal king eric cantona bela hak asasi manusia palestina pro hamas free palestine anti semit hilang orang yahudi free palestine bebas warga palestina duduk israel rampas hak asasi manusia free palestine henti urung juta warga palestina penjara buka besar dunia tengah anak anak free palestine apartheid laku perintah israel free palestine rakyat palestina kendali infrastruktur dasar negara mahkota tinggal king,threat,normal,normal,normal
insya allah insya allah,hate_speech,normal,normal,normal
fakta israhell rampas tanah palestina yahudi bicara,hate_speech,normal,normal,normal
laku tentara israel dampar indonesia kelak bunuh,threat,normal,normal,normal
ayooo dukung anis amin ubah manusia manusia kotor bodoh duduk perintah republik indonesia,threat,hate_speech,hate_speech,hate_speech
habib syi ah suni klo indonesia suni syiah,normal,hate_speech,hate_speech,hate_speech
woy anjir bolot bat paham url,threat,insult,insult,insult
si gila religius simboryo girl sekuel mimpi buruk maaf ka ghorl plano na biarawati ko last orang sma paksa strip telanjang untung pergi,harassment,normal,normal,normal
sedih lihat berita peperangan dipalestina israel kasi warga salah,threat,normal,normal,normal
amin rais bikin kacau nyuruh reformasi pilkada salah hasil,hate_speech,normal,normal,normal
indonesia bangun hambalang teror reklamasi cina meikarta lancar aman,hate_speech,hate_speech,hate_speech,normal
prabowo layak calon presiden layak presiden,hate_speech,normal,normal,normal
kuasa komplek rs al shifa t r ris israel temu gudang senjata h m s ruang rawat inap anak anak,hate_speech,normal,normal,normal
bangkai temu,hate_speech,normal,normal,normal
kayak si abu janda eo acara deklarasi ulama muda kemaren si faizal assegaf tindak eo dlm aksi aktivis palsu besok lg mgkin deklarasi lgbt deklarasi cebong dukung mukidi dst pd kenyang,hate_speech,hate_speech,normal,normal
pakai aparat mantra anti bangun komunis,normal,normal,hate_speech,hate_speech
beras palsu cina komunis distribusi wilayah indonesia,normal,normal,hate_speech,hate_speech
cawapres cacat hukum koalisi masyarakat sipil kawal milu demokratis calon gibran rakabuming raka cawapres damping prabowo subianto cacat hukum cacat etika susul putus majelis hormat mahkamah konstitusi mkmk pecat ketua,insult,normal,normal,normal
setanyahu anak iblis,insult,normal,harassment,normal
astaghfirullah adzim bodoh nonton persen edukasi dlm film,hate_speech,normal,normal,normal
anjg bener bener ayam kampus,harassment,normal,normal,normal
krl malem perkara takut virus takut diintilin maho sampe lapor security emg musnah lgbt,hate_speech,normal,hate_speech,insult
solid tegak lurus dukung ganjar sosialisasi truz orang bnyak dukung jngn kaya dukung belah cma bsa nyebar berita isu hoaxs gilir adu argument data mingkem krna msih bnyk bodoh pilih msih alih dukung semangat serang ratus dukung jngn gentar sebar benar,harassment,normal,normal,normal
iya klarifikasi deny hantam dsr kutuk,hate_speech,hate_speech,normal,normal
heh sinting url,threat,insult,hate_speech,insult
gila nyangka musim title contender,threat,normal,normal,normal
okezone com lifestyle zhang xinyang pria jenius china pilih anggur balas dendam ortu ajar keras foto istimewa zhang xinyang pria jenius china pilih hidup sengsara cerdas mampu kaleng kaleng zhang pecah rekor dunia berkat cerdas lansir sumber masuk kuliah usia gelar doktor usia dosen usia sayang usia pilih anggur hidup sokong orang tua nilai kecil renggut orang tua ajak full time ajar tolak zhang pilih gantung orang tua penuh butuh hari pria gadang gadang orang sukses hidup serba pas pas andal transfer orang tua temu berita tarik,insult,normal,normal,normal
result israel sabtu taruhantoto ketik google taruhantoto daftar,hate_speech,normal,normal,normal
israel iki negara kocak brand kocar kacir gegara posting knp zionis bikin negara amerika yak,insult,normal,insult,normal
israel nyerang duluan komen hamas nyerang duluan we stand for israel tai kucing,insult,normal,normal,normal
libanon iran ideologi syiah perang lawan israel agama syiah buat israel pecah umat islam aswaja syiah dakwah lalu perang palestina bela islam a,threat,normal,normal,normal
mendekonstruksikan tart tarts malas mkr,harassment,normal,normal,normal
dukung fatwa mui beli mengunakan produk israel sbg bentuk dukung bangsa palestina,hate_speech,normal,normal,normal
